cluster_id,region,annual_opex,annual_revenue,payback_base,CAPEXC,CAPEXB,CAPEXO
68,Mainland,1223040.0,368883060.0,3.6,1536312818.04,1335924189.6,1202331770.64
69,Mainland,611520.0,67620280.0,3.7,281622861.52,244889444.8,220400500.32
70,Mainland,917280.0,248820390.0,3.6,1036279504.26,901112612.4,811001351.16
71,Mainland,917280.0,260064805.0,3.6,1083109897.87,941834693.8,847651224.42
72,Mainland,917280.0,118654900.0,3.6,494170276.6,429713284.0,386741955.6
73,Mainland,305760.0,11594849.17,3.7,48289871.08,41991192.24,37792073.02
74,Mainland,917280.0,130508560.0,3.6,543538035.04,472641769.6,425377592.64
75,Mainland,305760.0,17058860.0,3.7,71046215.24,61779317.6,55601385.84
76,Mainland,611520.0,71559670.0,3.7,298029511.78,259156097.2,233240487.48
77,Mainland,305760.0,0.0,inf,0.0,0.0,0.0
78,Mainland,917280.0,201949930.0,3.6,841074854.62,731369438.8,658232494.92
79,Mainland,305760.0,25682930.0,3.7,106963476.62,93011718.8,83710546.92
80,Mainland,611520.0,79544920.0,3.6,331286235.28,288074987.2,259267488.48
81,Mainland,917280.0,188309940.0,3.6,784267443.96,681971690.4,613774521.36
82,Mainland,611520.0,52749970.0,3.7,219691451.98,191036045.2,171932440.68
83,Mainland,1223040.0,298737075.0,3.6,1244170978.05,1081887807.0,973699026.3
84,Mainland,1223040.0,275633085.0,3.6,1147948191.39,998215818.6,898394236.74
85,Mainland,917280.0,234766350.0,3.6,977747670.9,850215366.0,765193829.4
86,Mainland,611520.0,71027320.0,3.7,295812396.88,257228171.2,231505354.08
87,Mainland,917280.0,169038870.0,3.6,704007884.58,612180769.2,550962692.28
88,Mainland,611520.0,117412750.0,3.6,488997008.5,425214790.0,382693311.0
89,Mainland,917280.0,118648985.0,3.6,494145641.99,429691862.6,386722676.34
90,Mainland,305760.0,18561270.0,3.7,77303406.18,67220353.2,60498317.88
91,Mainland,1223040.0,380914170.0,3.6,1586419614.78,1379495317.2,1241545785.48
92,Mainland,1223040.0,348505885.0,3.6,1451446586.59,1262127466.6,1135914719.94
93,Mainland,1528800.0,387780302.0,3.6,1615015470.07,1404361278.32,1263925150.49
94,Mainland,917280.0,209450150.0,3.6,872311540.1,758531774.0,682678596.6
95,Mainland,1223040.0,358857135.0,3.6,1494557154.09,1299614916.6,1169653424.94
96,Mainland,917280.0,123800950.0,3.6,515602387.3,448349902.0,403514911.8
97,Mainland,917280.0,227094595.0,3.6,945796581.73,822431810.2,740188629.18
98,Mainland,1528800.0,401717225.0,3.6,1673059538.15,1454834381.0,1309350942.9
99,Mainland,917280.0,218501473.46,3.6,910008213.56,791311490.05,712180341.04
100,Mainland,611520.0,102617765.16,3.6,427379310.86,371634183.36,334470765.02
101,Mainland,611520.0,76587420.0,3.7,318968930.28,277364287.2,249627858.48
102,Mainland,611520.0,68276845.0,3.7,284357303.23,247267220.2,222540498.18
103,Mainland,917280.0,243461400.0,3.6,1013960547.6,881704824.0,793534341.6
104,Mainland,611520.0,50745139.9,3.7,211341797.27,183775475.88,165397928.3
105,Mainland,611520.0,67206230.0,3.7,279898438.82,243389946.8,219050952.12
106,Mainland,917280.0,169305045.0,3.6,705116442.03,613144732.2,551830258.98
107,Mainland,1223040.0,349817157.69,3.6,1456907734.74,1266876291.08,1140188661.97
108,Mainland,305760.0,13646760.31,3.7,56835607.43,49422267.33,44480040.6
109,Mainland,611520.0,64160005.0,3.7,267211614.67,232357925.8,209122133.22
110,Mainland,917280.0,202990970.0,3.6,845410545.98,735139605.2,661625644.68
111,Mainland,917280.0,156729755.0,3.6,652743261.17,567602835.8,510842552.22
112,Mainland,611520.0,52608010.0,3.7,219100221.34,190521931.6,171469738.44
113,Mainland,611520.0,59658690.0,3.7,248464676.46,216056240.4,194450616.36
114,Mainland,611520.0,59966270.0,3.7,249745676.18,217170153.2,195453137.88
115,Mainland,611520.0,50762530.0,3.7,211414223.02,183838454.8,165454609.32
116,Mainland,917280.0,162390410.0,3.6,676318582.94,588103115.6,529292804.04
117,Mainland,611520.0,109658185.0,3.6,456701034.79,397131334.6,357418201.14
118,Mainland,917280.0,128899680.0,3.6,536837421.12,466815148.8,420133633.92
119,Mainland,917280.0,153482420.0,3.6,639218860.28,555842487.2,500258238.48
120,Mainland,611520.0,114129925.0,3.6,475324799.95,413325913.0,371993321.7
121,Mainland,611520.0,69714190.0,3.7,290343513.46,252472620.4,227225358.36
122,Mainland,305760.0,9092095.56,3.7,37866479.82,32927373.76,29634636.38
123,Mainland,611520.0,29805685.0,3.7,124133799.79,107942434.6,97148191.14
124,Mainland,305760.0,21116550.0,3.7,87945557.7,76474398.0,68826958.2
125,Mainland,611520.0,103482145.4,3.6,430979255.11,374764569.66,337288112.69
126,Mainland,1223040.0,281258250.0,3.6,1171375705.5,1018587570.0,916728813.0
127,Mainland,611520.0,98543900.0,3.6,410412602.6,356880524.0,321192471.6
128,Mainland,1223040.0,283872680.0,3.6,1182264203.12,1028055828.8,925250245.92
129,Mainland,611520.0,89091730.0,3.6,371046495.82,322649126.8,290384214.12
130,Mainland,305760.0,13172705.0,3.7,54861276.47,47705457.8,42934912.02
131,Mainland,1528800.0,417971645.0,3.6,1740755446.43,1513700388.2,1362330349.38
132,Mainland,611520.0,59374770.0,3.7,247282215.18,215028013.2,193525211.88
133,Mainland,611520.0,90369370.0,3.6,376367571.58,327276149.2,294548534.28
134,Mainland,1223040.0,364020930.0,3.6,1516063168.62,1318315798.8,1186484218.92
135,Mainland,611520.0,101078812.29,3.6,420969927.3,366060806.35,329454725.72
136,Mainland,917280.0,195366535.0,3.6,813656533.69,707527420.6,636774678.54
137,Mainland,917280.0,167204391.9,3.6,696367706.63,605537136.2,544983422.58
138,Mainland,1223040.0,292502362.15,3.6,1218204837.82,1059308554.62,953377699.16
139,Mainland,611520.0,86151975.0,3.6,358803094.65,312002691.0,280802421.9
140,Mainland,305760.0,22062950.0,3.7,91887095.3,79901822.0,71911639.8
141,Mainland,611520.0,83135325.0,3.6,346239443.55,301077777.0,270969999.3
142,Mainland,611520.0,32946550.0,3.7,137214777.7,119317198.0,107385478.2
143,Mainland,917280.0,120328845.0,3.6,501141871.23,435775540.2,392197986.18
144,Mainland,917280.0,178201205.0,3.6,742166895.47,645362517.8,580826266.02
145,Mainland,611520.0,107694405.0,3.6,448522344.27,390019429.8,351017486.82
146,Mainland,1223040.0,372645000.0,3.6,1551980430.0,1349548200.0,1214593380.0
147,Mainland,917280.0,156102765.0,3.6,650131992.51,565332167.4,508798950.66
148,Mainland,611520.0,32699184.7,3.7,136184558.31,118421355.05,106579219.55
149,Mainland,305760.0,1159340.0,4.9,4828383.56,4198594.4,3778734.96
150,Mainland,611520.0,78651755.0,3.6,327566409.17,284840355.8,256356320.22
151,Mainland,305760.0,26194416.61,3.7,109093700.32,94864087.24,85377678.51
152,Mainland,611520.0,42120715.0,3.7,175423057.81,152541789.4,137287610.46
153,Mainland,917280.0,124836075.0,3.6,519913444.05,452098647.0,406888782.3
154,Mainland,611520.0,110894420.0,3.6,461849668.28,401608407.2,361447566.48
155,Mainland,1223040.0,268960965.0,3.6,1120160351.31,974052479.4,876647231.46
156,Mainland,917280.0,123386900.0,3.6,513877964.6,446850404.0,402165363.6
157,Mainland,1528800.0,432836109.8,3.6,1802662512.05,1567532619.17,1410779357.26
158,Mainland,611520.0,61042800.0,3.7,254229175.2,221068848.0,198961963.2
159,Mainland,611520.0,84460285.0,3.6,351757596.19,305876170.6,275288553.54
160,Mainland,305760.0,17153500.0,3.7,71440369.0,62122060.0,55909854.0
161,Mainland,611520.0,37430120.0,3.7,155887812.08,135554619.2,121999157.28
162,Mainland,611520.0,62663510.0,3.7,260979058.34,226938311.6,204244480.44
163,Mainland,917280.0,120754725.0,3.6,502915563.15,437317881.0,393586092.9
164,Mainland,917280.0,147703465.0,3.6,615150846.31,534913779.4,481422401.46
165,Mainland,1223040.0,324621115.0,3.6,1351972031.41,1175627853.4,1058065068.06
166,Mainland,611520.0,59688265.0,3.7,248587849.51,216163347.4,194547012.66
167,Mainland,611520.0,47840520.0,3.7,199244725.68,173256283.2,155930654.88
168,Mainland,305760.0,24109540.0,3.7,100410670.36,87313626.4,78582263.76
169,Mainland,611520.0,36158395.0,3.7,150591370.93,130949018.2,117854116.38
170,Mainland,917280.0,171428530.0,3.6,713960267.02,620835014.8,558751513.32
171,Mainland,917280.0,234896480.0,3.6,978289632.32,850686636.8,765617973.12
172,Mainland,611520.0,56091945.0,3.7,233610006.63,203139136.2,182825222.58
173,Mainland,1223040.0,291840185.0,3.6,1215447022.79,1056910454.6,951219409.14
174,Mainland,917280.0,149229535.0,3.6,621506575.69,540440500.6,486396450.54
175,Mainland,305760.0,18620420.0,3.7,77549752.28,67434567.2,60691110.48
176,Mainland,917280.0,135057195.0,3.6,562482050.13,489114826.2,440203343.58
177,Mainland,611520.0,103394200.0,3.6,430612982.8,374446072.0,337001464.8
178,Mainland,305760.0,13947570.0,3.7,58088410.38,50511661.2,45460495.08
179,Mainland,611520.0,68862430.0,3.7,286796129.62,249387938.8,224449144.92
180,Mainland,611520.0,75818470.0,3.7,315766430.98,274579505.2,247121554.68
181,Mainland,917280.0,156575965.0,3.6,652102761.31,567045879.4,510341291.46
182,Mainland,611520.0,52513370.0,3.7,218706067.58,190179189.2,171161270.28
183,Mainland,917280.0,168056980.0,3.6,699918539.32,608624816.8,547762335.12
184,Mainland,917280.0,179378290.0,3.6,747069182.86,649625376.4,584662838.76
185,Mainland,611520.0,46178405.0,3.7,192322400.27,167236869.8,150513182.82
186,Mainland,1528800.0,394033640.0,3.6,1641059179.76,1427007982.4,1284307184.16
187,Mainland,917280.0,261176825.0,3.6,1087741204.55,945861917.0,851275725.3
188,Mainland,917280.0,147443205.0,3.6,614066923.47,533971237.8,480574114.02
189,Mainland,305760.0,0.0,inf,0.0,0.0,0.0
190,Mainland,917280.0,139942985.0,3.6,582830237.99,506808902.6,456128012.34
191,Mainland,917280.0,131401725.0,3.6,547257861.15,475876401.0,428288760.9
192,Mainland,305760.0,10096905.0,3.7,42051279.27,36566329.8,32909696.82
193,Mainland,917280.0,261318785.0,3.6,1088332435.19,946376030.6,851738427.54
194,Mainland,611520.0,84434259.0,3.6,351649203.91,305781916.44,275203724.8
195,Mainland,1223040.0,372958495.0,3.6,1553286064.33,1350683534.2,1215615180.78
196,Mainland,917280.0,189878102.32,3.6,790798478.15,687650850.57,618885765.51
197,Mainland,305760.0,23589020.0,3.7,98242824.68,85428543.2,76885688.88
198,Mainland,917280.0,175200549.16,3.6,729669856.36,634495527.27,571045974.54
